event-id,visible,timestamp,location-long,location-lat,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
415765594,true,2014-06-17 20:09:34.000,-6.561593,37.425554,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765595,true,2014-06-17 20:12:02.000,-6.561427,37.425419,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765596,true,2014-06-17 20:15:03.000,-6.561591,37.425482,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765597,true,2014-06-17 20:18:04.000,-6.561407,37.425467,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765598,true,2014-06-17 20:21:04.000,-6.561645,37.425436,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765599,true,2014-06-17 20:24:03.000,-6.56176,37.425707,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765600,true,2014-06-17 20:27:01.000,-6.561589,37.425475,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765601,true,2014-06-17 20:30:03.000,-6.56124,37.425386,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765602,true,2014-06-17 20:33:02.000,-6.561605,37.425533,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765603,true,2014-06-17 20:36:03.000,-6.561247,37.425403,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765604,true,2014-06-17 20:39:02.000,-6.561645,37.425508,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765605,true,2014-06-17 20:42:02.000,-6.561536,37.425656,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765606,true,2014-06-17 20:45:02.000,-6.561597,37.425614,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765607,true,2014-06-17 20:48:02.000,-6.561559,37.425537,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765608,true,2014-06-17 20:51:02.000,-6.561615,37.425488,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765609,true,2014-06-17 20:54:01.000,-6.561462,37.4256,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765610,true,2014-06-17 20:57:02.000,-6.561587,37.425514,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765611,true,2014-06-18 04:00:32.000,-6.561611,37.425493,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765612,true,2014-06-18 04:03:00.000,-6.56166,37.425477,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765613,true,2014-06-18 04:06:00.000,-6.561363,37.425595,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765614,true,2014-06-18 04:09:00.000,-6.561495,37.425509,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765615,true,2014-06-18 04:12:00.000,-6.561693,37.425497,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765616,true,2014-06-18 04:15:01.000,-6.561604,37.42551,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765617,true,2014-06-18 04:18:03.000,-6.561704,37.425651,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765618,true,2014-06-18 04:21:00.000,-6.5616,37.425391,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765619,true,2014-06-18 04:24:01.000,-6.561535,37.425597,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765620,true,2014-06-18 04:27:05.000,-6.561465,37.425421,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765621,true,2014-06-18 04:30:00.000,-6.561658,37.425615,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765622,true,2014-06-18 04:33:00.000,-6.561539,37.425399,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765623,true,2014-06-18 04:36:00.000,-6.561457,37.425536,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765624,true,2014-06-18 04:39:00.000,-6.561531,37.425616,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765625,true,2014-06-18 04:42:00.000,-6.561507,37.425742,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765626,true,2014-06-18 04:45:00.000,-6.561746,37.425728,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765627,true,2014-06-18 04:48:00.000,-6.561798,37.425582,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765628,true,2014-06-18 04:51:00.000,-6.561795,37.425696,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765629,true,2014-06-18 04:54:00.000,-6.561533,37.425457,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765630,true,2014-06-18 04:57:00.000,-6.562243,37.42414,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765631,true,2014-06-18 05:00:00.000,-6.562201,37.423769,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765632,true,2014-06-18 05:03:00.000,-6.562314,37.423984,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765633,true,2014-06-18 05:06:00.000,-6.562226,37.42376,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765634,true,2014-06-18 05:09:00.000,-6.56225,37.423899,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765635,true,2014-06-18 05:12:00.000,-6.567219,37.423959,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765636,true,2014-06-18 05:15:00.000,-6.567328,37.424044,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765637,true,2014-06-18 05:18:00.000,-6.567408,37.424012,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765638,true,2014-06-18 05:21:01.000,-6.567386,37.424436,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765639,true,2014-06-18 05:24:00.000,-6.567569,37.424857,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765640,true,2014-06-18 05:27:00.000,-6.56748,37.424706,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765641,true,2014-06-18 05:30:00.000,-6.56756,37.424735,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765642,true,2014-06-18 05:33:00.000,-6.567892,37.425481,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765643,true,2014-06-18 05:36:00.000,-6.567835,37.425489,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765644,true,2014-06-18 05:39:01.000,-6.567912,37.42558,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765645,true,2014-06-18 05:42:00.000,-6.567818,37.425437,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765646,true,2014-06-18 05:45:00.000,-6.567746,37.425462,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765647,true,2014-06-18 05:48:00.000,-6.567779,37.425515,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765648,true,2014-06-18 05:51:00.000,-6.567897,37.425534,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765649,true,2014-06-18 05:54:00.000,-6.567813,37.425599,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765650,true,2014-06-18 05:57:01.000,-6.567853,37.425742,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765651,true,2014-06-18 06:00:00.000,-6.567834,37.42576,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765652,true,2014-06-18 06:03:00.000,-6.567974,37.425724,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765653,true,2014-06-18 06:06:00.000,-6.567963,37.425707,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765654,true,2014-06-18 06:09:00.000,-6.567887,37.425603,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765655,true,2014-06-18 06:12:00.000,-6.567984,37.425747,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765656,true,2014-06-18 06:15:02.000,-6.566362,37.430648,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765657,true,2014-06-18 06:18:02.000,-6.566121,37.432135,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765658,true,2014-06-18 06:21:02.000,-6.568219,37.428254,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765659,true,2014-06-18 06:24:02.000,-6.568381,37.427467,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765660,true,2014-06-18 06:27:02.000,-6.568522,37.427554,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765661,true,2014-06-18 06:30:00.000,-6.568327,37.427432,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765662,true,2014-06-18 06:33:01.000,-6.568409,37.427514,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765663,true,2014-06-18 06:36:01.000,-6.568458,37.427535,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765664,true,2014-06-18 06:39:01.000,-6.568369,37.427457,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765665,true,2014-06-18 06:42:00.000,-6.568532,37.427875,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765666,true,2014-06-18 06:45:01.000,-6.568654,37.428318,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765667,true,2014-06-18 06:48:01.000,-6.568752,37.428564,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765668,true,2014-06-18 06:51:05.000,-6.568782,37.428608,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765669,true,2014-06-18 06:54:05.000,-6.568747,37.428567,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765670,true,2014-06-18 06:57:05.000,-6.568756,37.428601,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765671,true,2014-06-18 07:00:05.000,-6.568636,37.428222,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765672,true,2014-06-18 07:03:05.000,-6.568646,37.428227,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765673,true,2014-06-18 07:06:05.000,-6.568662,37.428245,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765674,true,2014-06-18 07:09:07.000,-6.56861,37.428002,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765675,true,2014-06-18 07:12:05.000,-6.5686,37.427982,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765676,true,2014-06-18 07:15:08.000,-6.568595,37.428004,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765677,true,2014-06-18 07:18:33.000,-6.568583,37.428012,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765678,true,2014-06-18 07:21:00.000,-6.568524,37.428053,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765679,true,2014-06-18 07:24:00.000,-6.568153,37.426618,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765680,true,2014-06-18 07:27:01.000,-6.567802,37.425521,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765681,true,2014-06-18 07:30:00.000,-6.567743,37.425071,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765682,true,2014-06-18 07:33:00.000,-6.567613,37.425128,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765683,true,2014-06-18 07:36:01.000,-6.5678,37.425162,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765684,true,2014-06-18 07:39:01.000,-6.567722,37.425142,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765685,true,2014-06-18 07:42:00.000,-6.567499,37.424468,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765686,true,2014-06-18 07:45:01.000,-6.567289,37.423806,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765687,true,2014-06-18 07:48:00.000,-6.567257,37.423603,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765688,true,2014-06-18 07:51:00.000,-6.567228,37.423645,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765689,true,2014-06-18 07:54:01.000,-6.567246,37.423591,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765690,true,2014-06-18 07:57:00.000,-6.567229,37.423641,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765691,true,2014-06-18 08:00:03.000,-6.565067,37.412565,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765692,true,2014-06-18 08:03:01.000,-6.561842,37.399131,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765693,true,2014-06-18 08:06:00.000,-6.558425,37.391197,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765694,true,2014-06-18 08:09:16.000,-6.558456,37.391278,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765695,true,2014-06-18 08:12:15.000,-6.556632,37.39236,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765696,true,2014-06-18 08:15:04.000,-6.558259,37.391492,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765697,true,2014-06-18 08:18:01.000,-6.558676,37.391682,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765698,true,2014-06-18 08:21:04.000,-6.562248,37.406158,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765699,true,2014-06-18 08:24:01.000,-6.566595,37.417723,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765700,true,2014-06-18 08:27:00.000,-6.565709,37.417406,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765701,true,2014-06-18 08:30:00.000,-6.569108,37.41734,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765702,true,2014-06-18 08:33:00.000,-6.569086,37.417223,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765703,true,2014-06-18 08:36:01.000,-6.56927,37.417205,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765704,true,2014-06-18 08:39:00.000,-6.571174,37.417504,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765705,true,2014-06-18 08:42:01.000,-6.576149,37.420294,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765706,true,2014-06-18 08:45:00.000,-6.575127,37.416006,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765707,true,2014-06-18 08:48:00.000,-6.57337,37.412557,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765708,true,2014-06-18 08:51:01.000,-6.567568,37.401915,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765709,true,2014-06-18 08:54:00.000,-6.558442,37.391451,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765710,true,2014-06-18 08:57:43.000,-6.558279,37.391022,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765711,true,2014-06-18 09:00:04.000,-6.557869,37.391368,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765712,true,2014-06-18 09:03:10.000,-6.55821,37.390798,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765713,true,2014-06-18 09:06:06.000,-6.558223,37.390948,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765714,true,2014-06-18 09:09:13.000,-6.563135,37.385973,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765715,true,2014-06-18 09:12:01.000,-6.560799,37.392731,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765716,true,2014-06-18 09:15:03.000,-6.573685,37.403189,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765717,true,2014-06-18 09:18:00.000,-6.576221,37.407879,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765718,true,2014-06-18 09:21:02.000,-6.57611,37.407859,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765719,true,2014-06-18 09:24:01.000,-6.576054,37.407909,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765720,true,2014-06-18 09:27:01.000,-6.57581,37.40783,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765721,true,2014-06-18 09:30:01.000,-6.569724,37.400686,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765722,true,2014-06-18 09:33:01.000,-6.559805,37.391418,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765723,true,2014-06-18 09:36:14.000,-6.560378,37.391796,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765724,true,2014-06-18 09:39:02.000,-6.562016,37.397651,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765725,true,2014-06-18 09:42:02.000,-6.567717,37.40542,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765726,true,2014-06-18 09:45:01.000,-6.576128,37.414043,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765727,true,2014-06-18 09:48:00.000,-6.574859,37.415976,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765728,true,2014-06-18 09:51:01.000,-6.574994,37.41585,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765729,true,2014-06-18 09:54:01.000,-6.574857,37.41604,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765730,true,2014-06-18 09:57:01.000,-6.571571,37.415392,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765731,true,2014-06-18 10:00:07.000,-6.570143,37.416951,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765732,true,2014-06-18 10:03:08.000,-6.569264,37.417149,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765733,true,2014-06-18 10:06:08.000,-6.56938,37.417139,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765734,true,2014-06-18 10:09:33.000,-6.570957,37.414011,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765735,true,2014-06-18 10:12:01.000,-6.566168,37.403753,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765736,true,2014-06-18 10:15:00.000,-6.559368,37.392515,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765737,true,2014-06-18 10:18:32.000,-6.559916,37.391978,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765738,true,2014-06-18 10:21:01.000,-6.556956,37.392543,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765739,true,2014-06-18 10:24:01.000,-6.560456,37.404859,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765740,true,2014-06-18 10:27:00.000,-6.561813,37.417241,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765741,true,2014-06-18 10:30:00.000,-6.561159,37.411007,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765742,true,2014-06-18 10:33:00.000,-6.557775,37.398457,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765743,true,2014-06-18 10:36:06.000,-6.557978,37.391098,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765744,true,2014-06-18 10:39:01.000,-6.557784,37.391468,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765745,true,2014-06-18 10:42:01.000,-6.55824,37.399774,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765746,true,2014-06-18 10:45:00.000,-6.560455,37.415189,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765747,true,2014-06-18 10:48:00.000,-6.56175,37.416893,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765748,true,2014-06-18 10:51:00.000,-6.561675,37.416672,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765749,true,2014-06-18 10:54:01.000,-6.559819,37.414513,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765750,true,2014-06-18 10:57:01.000,-6.556997,37.401255,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765751,true,2014-06-18 11:00:03.000,-6.558147,37.391021,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765752,true,2014-06-18 11:03:00.000,-6.559297,37.392156,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765753,true,2014-06-18 11:06:01.000,-6.564577,37.404209,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765754,true,2014-06-18 11:09:01.000,-6.571753,37.419929,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765755,true,2014-06-18 11:12:00.000,-6.573531,37.422074,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765756,true,2014-06-18 11:14:59.000,-6.572139,37.42469,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765757,true,2014-06-18 11:18:00.000,-6.573863,37.422269,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765758,true,2014-06-18 11:20:59.000,-6.574821,37.424281,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765759,true,2014-06-18 11:24:01.000,-6.572452,37.42245,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765760,true,2014-06-18 11:26:59.000,-6.571863,37.422263,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765761,true,2014-06-18 11:30:01.000,-6.567656,37.423102,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765762,true,2014-06-18 11:32:59.000,-6.570035,37.416765,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765763,true,2014-06-18 11:36:00.000,-6.565775,37.403975,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765764,true,2014-06-18 11:39:00.000,-6.559891,37.391776,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765765,true,2014-06-18 11:42:01.000,-6.559529,37.391729,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765766,true,2014-06-18 11:44:59.000,-6.560109,37.401651,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765767,true,2014-06-18 11:48:01.000,-6.560709,37.414915,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765768,true,2014-06-18 11:51:00.000,-6.559418,37.406131,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765769,true,2014-06-18 11:54:00.000,-6.561869,37.39386,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765770,true,2014-06-18 11:57:00.000,-6.558361,37.391623,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765771,true,2014-06-18 11:59:59.000,-6.558861,37.402037,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765772,true,2014-06-18 12:03:01.000,-6.558036,37.400466,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765773,true,2014-06-18 12:06:01.000,-6.558532,37.391359,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765774,true,2014-06-18 12:08:59.000,-6.557294,37.398305,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765775,true,2014-06-18 12:12:01.000,-6.555547,37.401478,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765776,true,2014-06-18 12:15:01.000,-6.559338,37.406873,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765777,true,2014-06-18 12:18:01.000,-6.562086,37.414177,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765778,true,2014-06-18 12:20:59.000,-6.563836,37.407129,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765779,true,2014-06-18 12:23:59.000,-6.56312,37.396259,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765780,true,2014-06-18 12:27:01.000,-6.559401,37.391488,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765781,true,2014-06-18 12:30:00.000,-6.557334,37.399547,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765782,true,2014-06-18 12:33:04.000,-6.561081,37.395725,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765783,true,2014-06-18 12:36:05.000,-6.558088,37.394662,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765784,true,2014-06-18 12:39:01.000,-6.562039,37.397532,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765785,true,2014-06-18 12:42:08.000,-6.560667,37.401863,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765786,true,2014-06-18 12:45:07.000,-6.563635,37.394295,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765787,true,2014-06-18 12:48:37.000,-6.559616,37.391743,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765788,true,2014-06-18 12:51:07.000,-6.562409,37.405482,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765789,true,2014-06-18 12:54:07.000,-6.564956,37.407986,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765790,true,2014-06-18 12:57:04.000,-6.564261,37.400057,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415765791,true,2014-06-18 13:00:06.000,-6.561939,37.392111,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
